product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
sip;off;tls;on;auto;silk-24000;rtx;240;off;on;767;4827;3102;1231;irc;on;udp;on;auto;silk-24000;vp8;480;on;off;525;2564;113;3946;Failed
h323;off;tls;on;auto;silk-24000;vp8;480;on;on;879;4827;3111;1231;irc;off;auto;off;auto;speex-32000;vp8;1080;on;off;1001;2564;113;3946;Failed
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1052;4575;1601;1231;irc;off;auto;on;auto;g722-16000;vp8;480;on;on;918;2564;113;3946;Failed
sip;off;tls;on;auto;opus-48000;vp8;240;off;off;1282;4827;3933;1231;irc;off;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946;Failed
irc;off;tls;on;auto;silk-24000;auto;720;off;on;805;4827;3111;1231;irc;off;auto;off;auto;telephone-event-80000;vp8;360;on;off;728;2878;246;3740;Failed
irc;off;tls;on;auto;silk-24000;vp8;360;off;on;1052;4827;3102;1231;irc;on;auto;on;auto;speex-16000;vp8;480;on;off;1001;2564;113;3946;Failed
h323;off;tls;on;auto;silk-24000;rtx;480;on;on;957;4827;3102;1231;irc;on;auto;on;auto;speex-16000;vp8;480;on;off;1001;2564;113;3946;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;off;1282;4827;3933;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;1145;2564;113;4109;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;729;4827;3102;1231;irc;off;auto;off;auto;silk-8000;vp8;480;on;off;991;3847;246;3946;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;720;off;off;957;4827;3111;1231;irc;off;auto;off;auto;silk-12000;rtx;480;on;off;1001;2564;113;3946;Failed
iptel.org;on;tls;on;auto;silk-24000;red;480;off;off;1282;4827;3933;1231;irc;off;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;1080;off;off;1049;4827;3111;937;irc;off;auto;off;auto;silk-16000;ulpfec;480;on;off;1068;2558;208;4109;Failed
iptel.org;on;tcp;off;auto;speex-16000;red;720;off;off;1049;4827;4494;2932;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;1361;3857;269;1923;Failed
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;1052;4827;3102;1231;irc;on;auto;besteffort;auto;speex-32000;vp8;240;on;off;938;2695;113;3946;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;off;off;940;4827;3111;1760;irc;off;auto;on;auto;speex-32000;auto;480;on;off;525;2564;113;3946;Failed
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;icq;on;auto;off;auto;silk-12000;rtx;1080;on;off;1001;2564;113;3946;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1601;1231;irc;on;auto;off;auto;silk-8000;ulpfec;240;on;off;1114;2558;246;3740;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1185;4827;3111;1231;irc;on;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946;Failed
irc;on;tls;off;auto;silk-24000;red;480;off;on;957;4827;3111;2422;irc;off;auto;off;auto;speex-32000;h264;480;on;off;938;3724;208;4109;Failed
irc;off;tls;on;auto;opus-48000;vp8;1080;off;on;957;4827;1601;1231;irc;off;auto;off;auto;silk-8000;vp8;480;on;off;502;2564;113;3946;Failed
irc;on;tls;on;auto;silk-24000;vp8;480;off;on;732;4827;3102;1231;irc;off;auto;off;auto;silk-16000;ulpfec;480;on;off;604;2878;246;1330;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;on;on;1184;4827;2574;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;747;3276;246;3946;Failed
irc;off;tls;on;auto;silk-24000;vp8;1080;off;on;772;4827;3111;1231;irc;off;auto;off;auto;g722-16000;vp8;1080;on;off;938;2558;208;4109;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;775;4827;3111;1801;irc;off;auto;besteffort;auto;silk-12000;rtx;1080;on;on;918;2564;113;3946;Failed
sip;on;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;3111;1231;irc;off;auto;off;auto;silk-16000;vp8;1080;on;off;1001;2564;113;3946;Failed
iptel.org;off;tls;off;false;pcma-8000;red;720;on;off;753;4827;1601;1231;irc;off;auto;off;auto;silk-8000;ulpfec;240;on;off;938;2695;113;3946;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;720;on;off;753;4827;4494;2324;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;4166;269;283;Failed
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;240;on;off;957;2558;208;4109;Failed
h323;off;tls;on;auto;silk-24000;vp8;480;off;on;879;4827;1601;1801;irc;on;auto;on;auto;g722-16000;vp8;480;on;off;938;2558;208;4109;Failed
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1052;4827;4494;1542;ippi;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;2558;208;4109;Connected
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;1834;1177;irc;on;auto;off;auto;silk-8000;ulpfec;240;on;off;938;2695;113;3946;Failed
h323;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;240;on;off;938;2592;125;3946;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;1080;on;off;1206;4827;3933;318;irc;off;udp;off;true;ilbc-8000;rtx;1080;on;on;1361;3857;269;432;Failed
h323;off;tls;on;true;pcma-8000;h264;480;on;on;1049;4827;3102;1231;irc;on;auto;on;auto;opus-48000;vp8;240;on;off;938;3847;246;4109;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;on;1052;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;747;2558;113;3946;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;783;4827;1834;1028;irc;off;auto;off;auto;pcmu-8000;auto;240;on;off;525;2878;246;2448;Failed
iptel.org;off;tls;off;true;silk-24000;auto;480;off;on;957;4827;1601;1801;irc;on;auto;off;auto;speex-32000;vp8;480;on;off;1029;3866;246;3946;Failed
aim;off;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;3111;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;525;2878;246;1330;Failed
irc;off;tls;on;true;silk-24000;ulpfec;480;off;on;1052;4575;1601;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;525;2878;246;1330;Failed
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;3102;1231;irc;on;auto;on;auto;g722-16000;vp8;240;off;off;525;2982;113;4109;Failed
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;irc;on;auto;on;auto;silk-12000;rtx;480;on;off;1114;2558;246;3946;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;957;4827;3111;1231;irc;off;auto;besteffort;auto;telephone-event-80000;vp8;240;on;off;537;2564;246;4082;Failed
irc;off;tls;on;auto;silk-24000;red;720;off;on;1185;4827;1834;1177;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;537;2564;246;4082;Connected
sip;off;tls;on;auto;silk-24000;auto;480;on;on;594;4575;2417;796;h323;off;auto;on;auto;speex-32000;vp8;240;on;off;957;2558;295;4109;Failed
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;767;4827;3102;1231;irc;on;auto;on;auto;g722-16000;vp8;1080;on;off;938;2558;208;4109;Connected
irc;on;tls;on;auto;silk-24000;vp8;480;off;on;732;4827;3102;1231;ippi;off;auto;off;auto;silk-16000;vp8;240;on;off;1114;4166;269;3946;Failed
iptel.org;off;tls;off;auto;pcma-8000;red;480;on;on;1049;4827;2914;1231;icq;on;auto;off;auto;silk-12000;rtx;1080;on;off;938;3847;246;4109;Failed
sip;off;tls;on;auto;opus-48000;vp8;1080;off;on;957;4827;1601;1231;irc;off;auto;off;auto;pcmu-8000;vp8;480;on;off;938;2592;269;4109;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;1049;4827;1834;1231;icq;on;auto;off;auto;pcmu-8000;rtx;1080;on;off;514;2878;246;4109;Failed
sip;off;tls;on;auto;silk-24000;rtx;480;on;on;957;4827;1834;1231;h323;off;auto;besteffort;auto;speex-32000;vp8;480;on;off;1089;872;113;3946;Failed
h323;off;tls;on;auto;silk-24000;h264;720;off;on;1185;4827;1834;1231;irc;on;auto;on;auto;telephone-event-80000;ulpfec;240;on;off;938;2558;208;4109;Failed
irc;on;tls;on;auto;silk-24000;auto;720;off;off;1029;4827;3102;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1139;3847;246;2298;Connected
iptel.org;on;tls;on;auto;silk-24000;h264;480;off;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;240;on;off;1029;3866;246;3946;Failed
iptel.org;on;tls;off;auto;silk-12000;red;360;off;off;1358;4575;4452;4203;googletalk;off;udp;off;true;silk-24000;rtx;1080;on;off;1139;3867;84;1924;Failed
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1052;4575;1601;1231;irc;off;auto;on;auto;auto;vp8;480;on;off;1216;2564;113;3946;Connected
irc;off;tls;on;auto;silk-24000;red;480;on;on;1184;4827;3531;1231;irc;off;auto;on;auto;silk-8000;h264;480;on;off;747;3276;246;3946;Connected
h323;off;tls;on;auto;silk-24000;auto;480;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;1145;2564;113;4109;Connected
sip;off;tls;on;auto;silk-24000;vp8;1080;on;on;1052;4827;1143;1231;irc;off;auto;off;auto;silk-16000;vp8;480;on;on;938;2558;295;4109;Failed
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1185;4827;3111;1231;irc;on;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;3111;2422;irc;off;auto;off;auto;speex-32000;h264;360;on;off;1361;3857;406;1923;Failed
irc;off;tls;off;auto;silk-24000;red;240;off;off;1049;4827;1834;1133;irc;off;udp;off;auto;silk-12000;rtx;1080;on;off;938;2558;113;1012;Connected
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;off;1049;4827;4494;2511;icq;off;udp;off;true;speex-32000;rtx;1080;on;on;1139;3570;84;1924;Connected
h323;off;tls;on;auto;silk-24000;auto;480;off;on;957;4827;3102;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;525;3847;246;3946;Connected
irc;off;tls;on;auto;silk-24000;vp8;720;off;on;1041;4827;3102;1231;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;1276;2558;295;1924;Failed
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;icq;off;auto;on;auto;silk-12000;rtx;480;on;off;1145;2564;113;4109;Failed
iptel.org;on;tls;off;auto;silk-12000;red;720;off;on;957;4827;3111;292;irc;off;auto;off;auto;speex-8000;red;480;on;off;1114;4166;269;3946;Connected
iptel.org;off;tls;off;auto;pcma-8000;red;720;on;off;1049;4835;4494;1542;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;4166;269;283;Connected
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;1049;4827;2914;1231;irc;off;tcp;off;auto;speex-32000;vp8;720;on;off;938;2695;113;3243;Failed
aim;off;tls;on;auto;opus-48000;vp8;240;off;on;957;4770;1601;1231;irc;on;auto;on;auto;pcmu-8000;vp8;240;on;on;537;2592;369;4109;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;on;on;957;4827;3102;1231;irc;off;auto;on;auto;speex-32000;ulpfec;480;on;off;1361;3857;406;1923;Failed
iptel.org;on;tcp;off;auto;pcma-8000;red;480;off;off;518;4991;4494;2511;icq;off;udp;off;true;speex-32000;rtx;1080;on;on;1139;3570;84;1924;Connected
irc;on;tls;on;auto;silk-24000;vp8;480;off;on;732;4827;3102;1231;ippi;off;auto;off;auto;silk-16000;ulpfec;480;on;off;1068;2564;113;3946;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1757;1231;irc;on;auto;on;auto;pcmu-8000;vp8;360;on;off;525;2564;246;3946;Failed
sip;on;tls;on;auto;silk-24000;red;480;off;on;879;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;480;off;off;1145;2564;113;4099;Failed
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;4494;1041;ippi;off;udp;off;true;speex-16000;rtx;1080;on;off;752;4589;204;1881;Failed
iptel.org;off;tls;off;auto;pcma-8000;red;720;on;off;753;4827;4494;1542;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;4166;269;283;Connected
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;750;4827;3102;1173;irc;on;auto;on;auto;telephone-event-80000;vp8;720;on;off;938;2564;113;3946;Failed
sip;off;tls;on;auto;silk-24000;auto;360;off;on;957;4827;3102;1231;irc;off;auto;on;auto;auto;vp8;480;on;off;1216;2564;113;3946;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;3102;1231;h323;off;auto;on;auto;speex-32000;ulpfec;240;on;off;930;2592;295;3901;Failed
aim;off;tls;on;auto;silk-24000;vp8;240;on;on;594;4575;1601;1801;irc;on;auto;off;auto;speex-16000;vp8;480;on;off;938;2695;113;3946;Failed
irc;off;tls;off;auto;silk-24000;red;240;off;off;1052;4827;4494;1542;icq;off;auto;off;auto;silk-12000;rtx;480;on;off;1001;3305;113;3946;Failed
iptel.org;on;tcp;off;auto;speex-16000;red;720;off;off;1049;4827;4494;2932;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;1139;3570;84;2448;Connected
h323;off;tls;on;auto;silk-16000;rtx;480;on;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-16000;vp8;240;on;off;930;4589;204;3946;Connected
irc;off;tls;on;auto;silk-24000;vp8;720;off;on;729;4827;3541;1231;irc;off;auto;off;auto;g722-16000;vp8;480;on;off;1114;4166;269;3946;Failed
sip;on;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3102;1231;irc;off;auto;on;auto;pcma-8000;vp8;240;on;off;769;2878;246;4109;Failed
iptel.org;off;tls;off;true;silk-24000;red;240;off;on;1185;4827;3111;1231;irc;on;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946;Failed
iptel.org;off;tls;on;false;silk-24000;auto;360;off;on;1021;4827;3111;1231;irc;on;auto;on;auto;speex-32000;ulpfec;480;on;off;1001;2564;113;3946;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;3111;2422;irc;off;auto;off;auto;speex-32000;h264;480;on;off;1114;2558;295;2098;Failed
h323;off;tls;on;auto;silk-16000;rtx;480;on;on;957;4827;3111;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;525;3847;246;3946;Failed
sip;off;tls;on;auto;pcma-8000;h264;240;on;on;1049;4827;882;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1318;2695;113;3946;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;3347;1231;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;1078;2558;295;1924;Failed
irc;off;tls;off;auto;silk-24000;auto;240;off;on;1240;4827;3102;1922;irc;off;auto;on;auto;speex-32000;ulpfec;480;on;off;1047;4182;113;3946;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;1049;4827;3768;1542;icq;off;auto;off;auto;silk-12000;rtx;1080;on;off;1395;3997;369;4109;Connected
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;3933;83;icq;off;udp;off;auto;telephone-event-80000;rtx;1080;on;off;936;3867;84;867;Connected
iptel.org;on;tls;on;auto;silk-24000;red;480;on;off;1052;4575;1601;1801;irc;off;auto;off;auto;pcmu-8000;rtx;480;on;off;957;2558;295;4109;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;240;on;on;1052;4827;3102;1231;irc;on;auto;on;auto;telephone-event-80000;vp8;240;on;off;938;2558;208;4109;Failed
sip;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3102;1231;irc;off;auto;off;auto;auto;vp8;480;on;off;672;2558;295;4109;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;1052;4827;3102;1231;h323;off;auto;off;auto;silk-8000;ulpfec;240;off;off;938;4080;113;3946;Failed
irc;off;tls;on;auto;silk-24000;red;240;off;on;1052;4827;4140;1231;irc;off;auto;off;auto;speex-32000;rtx;480;on;off;525;2558;208;4109;Failed
sip;off;tls;on;auto;silk-24000;red;240;off;on;957;4827;2760;1231;irc;off;auto;off;auto;speex-16000;vp8;240;on;off;938;2695;113;4109;Failed
irc;off;tls;on;auto;silk-24000;red;240;off;on;1049;4827;4494;1801;irc;off;auto;off;auto;amr-wb-16000;rtx;1080;on;off;757;4093;269;3946;Failed
irc;off;tls;on;auto;silk-24000;ulpfec;240;on;on;1052;4827;3362;1063;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;938;2592;125;4082;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;1080;off;off;1206;4827;4494;1917;icq;off;auto;on;auto;speex-16000;vp8;240;on;off;930;4589;204;3946;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;480;on;on;1049;4827;2936;1231;icq;off;auto;off;auto;silk-12000;rtx;240;on;off;947;2592;369;4109;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;240;off;off;518;4991;4494;2311;irc;on;udp;off;true;ilbc-8000;rtx;1080;on;on;1361;3857;269;432;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1240;4827;3102;1922;irc;off;auto;on;auto;silk-16000;rtx;1080;on;off;1114;4418;113;3946;Connected
irc;off;tls;on;auto;silk-24000;red;240;off;off;1052;4827;3102;1231;icq;on;auto;off;auto;gsm-8000;rtx;1080;on;off;938;2558;113;3946;Failed
iptel.org;on;tls;on;auto;silk-24000;red;480;on;off;1052;4575;1601;1801;irc;off;auto;off;auto;pcmu-8000;rtx;480;on;off;938;2695;113;3946;Failed
sip;off;tls;on;auto;silk-24000;ulpfec;720;off;on;957;4827;3111;1231;irc;off;auto;off;auto;telephone-event-80000;vp8;360;on;off;1028;3276;246;3946;Failed
irc;off;tls;on;auto;silk-24000;red;240;off;on;957;4827;2760;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;1078;2558;295;1924;Connected
iptel.org;on;tls;off;auto;pcma-8000;h264;720;off;off;1049;4827;4494;1542;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;2558;208;4109;Failed
sip;off;tls;on;auto;silk-24000;vp8;1080;off;on;1041;4827;3102;1231;irc;on;auto;off;auto;pcma-8000;vp8;480;on;off;757;4093;269;2302;Failed
irc;off;tls;on;auto;silk-24000;ulpfec;360;off;on;1052;4827;2912;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;957;3847;246;2298;Connected
h323;off;tls;on;auto;silk-24000;vp8;480;off;on;879;4827;1834;1231;irc;on;auto;off;auto;g722-16000;vp8;480;on;off;502;2558;208;4109;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;929;4827;1601;431;irc;off;auto;on;auto;g722-16000;vp8;480;on;off;525;2982;113;4109;Failed
irc;off;tls;on;auto;silk-24000;auto;360;on;on;1052;4827;3102;1231;irc;on;auto;on;auto;telephone-event-80000;vp8;480;on;off;938;2558;208;4109;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;silk-12000;vp8;480;on;off;938;2558;113;3946;Failed
h323;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;1145;2564;113;4109;Connected
iptel.org;off;tls;on;auto;amr-wb-16000;red;1080;off;off;1206;4827;3933;318;irc;off;udp;off;true;ilbc-8000;rtx;1080;on;on;1361;3857;269;432;Failed
iptel.org;off;auto;on;auto;pcma-8000;red;720;off;off;1049;4827;1834;1231;icq;on;auto;off;auto;silk-16000;rtx;1080;on;off;1114;2558;208;4109;Failed
iptel.org;on;tls;off;auto;pcma-8000;red;360;off;off;1049;4827;4494;1542;icq;off;auto;off;auto;pcmu-8000;rtx;1080;on;on;757;4093;208;4109;Failed
h323;off;tls;off;auto;silk-24000;vp8;240;off;on;1052;4827;2478;1231;irc;off;auto;off;auto;pcma-8000;vp8;240;on;off;769;2878;246;4109;Failed
sip;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;1834;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;957;2558;295;4109;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1601;1231;irc;off;auto;off;auto;silk-8000;ulpfec;480;on;on;938;2558;208;4109;Failed
irc;on;tls;off;auto;silk-12000;red;1080;off;off;1206;4827;4494;2511;icq;off;udp;off;true;silk-8000;rtx;1080;on;on;1139;3570;84;1924;Failed
irc;off;tls;on;auto;silk-24000;vp8;480;on;on;750;4827;3102;1173;irc;on;auto;on;auto;telephone-event-80000;vp8;720;on;off;938;2564;113;3946;Failed
irc;off;tls;on;auto;silk-24000;auto;360;off;on;957;4827;3102;1231;irc;off;auto;off;auto;silk-8000;rtx;480;on;off;525;3847;246;4109;Failed
h323;off;tls;on;auto;pcma-8000;rtx;480;on;on;1184;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;1028;3276;246;3946;Connected
iptel.org;on;tls;on;auto;silk-24000;red;480;on;on;957;4827;1834;1231;h323;off;auto;on;auto;speex-32000;vp8;480;on;off;1089;872;113;3946;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;3347;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1139;3847;246;2298;Failed
irc;off;tls;on;auto;silk-24000;auto;480;off;on;769;4827;1970;1231;irc;off;tls;off;auto;pcmu-8000;rtx;480;on;off;957;2558;295;4109;Failed
sip;off;tls;on;auto;pcma-8000;h264;240;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;speex-32000;vp8;720;on;off;938;2695;113;3946;Failed
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;957;4827;1834;1231;irc;on;auto;besteffort;auto;amr-wb-16000;vp8;480;on;off;938;2558;113;3946;Failed
irc;off;tls;on;auto;silk-24000;ulpfec;240;on;on;1052;4827;3362;1063;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;757;2722;269;2302;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;ulpfec;240;on;off;762;2592;125;3946;Failed
aim;off;tls;on;auto;silk-24000;vp8;480;on;on;1052;4827;3102;1231;irc;off;auto;besteffort;auto;speex-32000;vp8;240;on;off;938;2695;113;3946;Failed
aim;off;tls;on;auto;silk-24000;vp8;480;on;on;659;4571;2480;1981;irc;off;auto;on;auto;pcmu-8000;vp8;360;on;off;930;2592;295;3901;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;off;on;1052;4827;3102;1231;irc;off;auto;besteffort;auto;telephone-event-80000;vp8;240;on;off;537;2564;246;4082;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;1080;off;off;1206;4827;4494;2511;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;757;4093;208;4109;Connected
sip;off;tls;on;auto;silk-24000;vp8;480;on;on;691;4575;1601;1801;irc;off;auto;on;auto;pcma-8000;vp8;480;on;off;1089;4134;113;3946;Failed
iptel.org;off;tls;off;auto;pcma-8000;h264;480;off;on;1049;4827;2914;1231;icq;on;auto;off;false;silk-12000;rtx;1080;on;off;966;3997;4254;4109;Connected
iptel.org;on;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;1643;1041;ippi;off;udp;off;true;speex-16000;vp8;480;on;off;525;3847;246;3946;Failed
iptel.org;off;tls;off;auto;silk-12000;red;1080;off;off;1358;4575;1203;1133;irc;off;udp;off;auto;silk-12000;rtx;1080;on;off;938;2558;113;1012;Failed
irc;off;tls;on;auto;silk-24000;auto;1080;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;240;on;off;947;2592;369;4109;Failed
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;off;957;4827;1601;1231;irc;off;auto;off;auto;silk-8000;ulpfec;240;on;off;938;2695;113;3946;Failed
irc;on;tls;on;auto;silk-24000;auto;720;off;on;957;4827;3111;1231;ippi;off;auto;off;auto;silk-16000;ulpfec;480;on;off;1068;2564;113;3946;Failed
irc;off;tls;on;auto;silk-24000;red;240;off;off;1029;4827;3102;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1139;3847;246;2298;Failed
h323;off;tls;on;auto;silk-24000;rtx;480;on;on;1184;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;747;3276;246;3946;Failed
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;3111;2422;irc;off;auto;on;auto;silk-12000;rtx;480;on;off;1114;2558;246;3946;Connected
irc;off;tls;on;auto;silk-24000;vp8;240;on;on;1052;4827;1175;1231;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1114;4166;269;3946;Failed
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;irc;on;auto;on;auto;silk-12000;rtx;480;on;off;1114;2558;246;3946;Failed
irc;off;tls;on;auto;opus-48000;auto;240;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;g722-16000;vp8;480;on;off;1114;2558;246;3740;Failed
sip;off;tls;on;auto;silk-24000;auto;240;off;on;1052;4827;3102;1231;irc;on;auto;on;auto;silk-24000;vp8;240;on;off;938;524;113;3946;Failed
sip;off;tls;on;auto;silk-24000;vp8;1080;off;on;1041;4827;3632;1822;irc;on;auto;off;auto;silk-16000;ulpfec;480;on;off;1114;2558;208;4109;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1601;1231;irc;off;auto;off;auto;silk-8000;ulpfec;240;on;off;938;1251;113;3946;Failed
sip;off;tls;on;auto;silk-24000;red;240;off;on;957;4827;2760;1231;irc;off;auto;on;auto;gsm-8000;vp8;480;on;off;537;2592;369;4109;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1240;4827;3102;1922;irc;off;auto;off;auto;speex-32000;ulpfec;480;on;off;1047;4182;113;3946;Failed
irc;off;tls;on;auto;silk-24000;auto;360;off;on;1052;4827;2912;1231;irc;off;auto;off;auto;speex-32000;vp8;720;on;off;938;2695;113;3946;Failed
iptel.org;on;tls;on;auto;silk-24000;vp8;720;off;on;1185;4827;1834;1177;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;537;2564;246;4082;Failed
irc;off;tls;on;auto;silk-16000;vp8;240;off;on;659;4571;2480;1981;irc;off;auto;on;auto;g722-16000;vp8;240;on;off;938;2558;208;4109;Failed
